Company_Name,Rating_Date,Rating_Agency,Rating,Sector,Industry_Group,Security_Name,TotalAsset ,TotalEquity ,TotalDebt,Revenue,EBITDA,NetIncome,cashFromOperations,FreeCashFlow,quickRatio,currentRatio,cashRatio,debtEquityRatio,debtEbitdaRatio,ebitdaInterestExpense,grossProfitMargin,ebitdaMargin ,netProfitMargin,ROA,ROE,assetTurnover,payablesTurnover,receivablesTurnover,inventoryTurnover
Hanjaya Mandala Sampoerna Tbk PT,09/23/2004,PEFIN,AA,Consumer Staples,Agriculture,HMSP IJ Equity," 10,198 "," 6,000 "," 2,325 "," 14,675 "," 2,596 "," 1,407 "," 2,026 "," 1,600 ",1.1938,4.0678,1.1096,38.7486,0.8955,7.6888,30.8167,17.6912,9.5866,25.6506,14.058,1.4664,30.4602,67.9903,2.0322
Hanjaya Mandala Sampoerna Tbk PT,08/31/2000,PEFIN,A,Consumer Staples,Agriculture,HMSP IJ Equity," 6,493 "," 3,166 "," 1,929 "," 7,412 "," 2,083 "," 1,413 ", 608 , 496 ,0.2819,2.0504,0.2201,60.9234,0.9258,9.4662,36.3802,28.1073,19.059,59.9509,24.1144,1.2653,24.7622,72.1281,2.5017
Hanson International Tbk PT,01/07/2016,PEFIN,BBB,Real Estate,Real Estate,MYRX IJ Equity," 8,299 "," 6,322 ", 641 , 82 ,-17 , 20 ,-11 ,-267 ,0.5095,1.388,0.345,10.1364,#N/A N/A,-0.5496,35.9373,-20.3966,24.2198,0.3858,0.2828,0.0117,181.3676,0.8704,0.156
Hartadinata Abadi Tbk PT,10/26/2023,PEFIN,A,Consumer Discretionary,Distribution/Wholesale,HRTA IJ Equity," 3,849 "," 1,723 "," 2,049 "," 6,918 ", 577 , 254 , 31 ,-50 ,0.9576,3.7563,0.1114,118.9267,3.548,2.6592,10.7368,8.3458,3.6644,15.7068,6.92,1.8884,1205.9859,7.5316,2.9026
Hartadinata Abadi Tbk PT,07/03/2018,PEFIN,A,Consumer Discretionary,Distribution/Wholesale,HRTA IJ Equity," 1,418 ", 997 , 375 ," 2,483 ", 198 , 110 ,-148 ,-168 ,2.1552,3.7821,0.2503,37.6311,1.8947,4.3565,9.0855,7.9718,4.4427,14.0886,8.8611,1.9945,2465.1545,3.9337,4.9499
Humpuss Intermoda Transportasi Tbk PT,09/17/2009,PEFIN,BBB,Energy,Transportation,HITS IJ Equity," 2,968 "," 1,646 "," 1,076 ", 930 , 291 ,-67 , 371 , 238 ,0.4172,0.6833,0.3328,65.3614,3.6909,3.2293,25.4233,31.3289,-7.1674,-4.4957,-2.6587,0.3709,33.8726,15.946,77.862
Hutama Karya Persero PT,04/19/2020,Fitch Nat,AA,Industrials,Commercial Services,1036Z IJ Equity," 91,648 "," 22,959 "," 41,925 "," 26,392 "," 3,289 "," 1,995 "," 1,401 "," 1,229 ",0.4507,1.0102,0.3818,182.6108,12.7462,4.3971,13.8192,12.4631,7.559,12.06,2.5546,0.338,2.3855,26.3476,37.2365
Hutama Karya Persero PT,05/19/2022,PEFIN,AA,Industrials,Commercial Services,1036Z IJ Equity," 132,918 "," 54,809 "," 49,657 "," 20,485 "," 1,687 ","-2,450 ",-30 ,"-14,424 ",0.8157,1.0561,0.7939,90.6001,29.4425,0.5676,11.4786,8.2332,-11.9595,-5.7496,-1.9835,0.1659,0.9515,24.6736,20.5354
Hutama Karya Persero PT,12/14/2018,PEFIN,A,Industrials,Commercial Services,1036Z IJ Equity," 48,716 "," 8,545 "," 11,732 "," 18,091 ", 974 ," 1,071 "," 1,519 "," 1,519 ",0.4483,1.0822,0.4093,137.2966,12.0409,5.4602,8.6302,5.386,5.9204,13.3165,2.9453,0.4975,2.5306,25.4919,20.24
Hutama Karya Persero PT,04/12/2013,PEFIN,A,Industrials,Commercial Services,1036Z IJ Equity," 4,933 ", 723 , 859 ," 5,033 ", 282 , 108 ,-180 ,-188 ,0.4053,1.2934,0.0954,118.7481,3.0398,4.9168,8.8588,5.6128,2.1404,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Impack Pratama Industri Tbk PT,09/01/2022,PEFIN,WR,Materials,Building Materials,IMPC IJ Equity," 2,858 "," 1,688 ", 614 ," 2,227 ", 405 , 192 , 245 , 165 ,0.7868,2.1624,0.2013,36.383,1.5184,8.1218,35.9085,18.1634,8.6232,14.1015,6.9149,0.8019,7.576,6.0376,2.0684
Impack Pratama Industri Tbk PT,09/08/2016,PEFIN,A,Materials,Building Materials,IMPC IJ Equity," 1,675 "," 1,097 ", 337 ," 1,148 ", 251 , 77 , 117 ,-182 ,0.6929,2.2713,0.3081,30.6851,1.3426,5.8932,32.3062,21.8403,6.6905,9.0731,4.4967,0.6721,7.2996,7.2108,1.5452
Indah Kiat Pulp & Paper Tbk PT,04/14/2001,PEFIN,D,Materials,Forest Products&Paper,INKP IJ Equity," 55,595 "," 22,989 "," 27,913 "," 12,975 "," 4,814 ","-3,367 "," 2,919 "," 1,691 ",0.0934,0.2425,0.0013,121.4163,5.0355,2.0255,34.4856,37.1005,-25.9464,-15.5484,-6.8521,0.2641,7.8759,3.0453,3.5543
Indah Kiat Pulp & Paper Tbk PT,03/13/2001,PEFIN,CCC,Materials,Forest Products&Paper,INKP IJ Equity," 55,595 "," 22,989 "," 27,913 "," 12,975 "," 4,814 ","-3,367 "," 2,919 "," 1,691 ",0.0934,0.2425,0.0013,121.4163,5.0355,2.0255,34.4856,37.1005,-25.9464,-15.5484,-6.8521,0.2641,7.8759,3.0453,3.5543
Indah Kiat Pulp & Paper Tbk PT,02/14/2001,PEFIN,BB,Materials,Forest Products&Paper,INKP IJ Equity," 55,595 "," 22,989 "," 27,913 "," 12,975 "," 4,814 ","-3,367 "," 2,919 "," 1,691 ",0.0934,0.2425,0.0013,121.4163,5.0355,2.0255,34.4856,37.1005,-25.9464,-15.5484,-6.8521,0.2641,7.8759,3.0453,3.5543
Indah Kiat Pulp & Paper Tbk PT,02/11/2000,PEFIN,A,Materials,Forest Products&Paper,INKP IJ Equity," 42,238 "," 19,723 "," 20,104 "," 10,287 "," 4,691 ", 32 ," 2,421 ",-789 ,0.8953,1.2887,0.3522,101.9328,4.7344,3.2949,41.3872,45.6021,0.307,0.1456,0.0697,0.2269,9.133,1.9678,3.5202
Indah Kiat Pulp & Paper Tbk PT,05/05/2020,PEFIN,A,Materials,Forest Products&Paper,INKP IJ Equity," 117,728 "," 55,467 "," 53,216 "," 45,584 "," 12,212 "," 3,880 "," 7,421 "," 6,810 ",1.4702,2.2994,0.8327,95.942,4.4506,4.5378,27.1878,26.7907,8.5125,7.0567,3.1805,0.3736,10.2272,2.8502,2.9528
Indika Energy Tbk PT,05/23/2022,Fitch Nat,A,Energy,Coal,INDY IJ Equity," 52,563 "," 12,583 "," 20,732 "," 43,917 "," 12,674 ", 826 ," 7,255 "," 6,205 ",1.1915,1.8419,0.7637,164.7577,1.6438,8.5688,29.9144,28.8593,1.8806,7.9669,1.6066,0.8543,6.8026,6.4738,50.3186
Indo Kordsa Tbk PT,09/19/2003,PEFIN,A,Consumer Discretionary,Chemicals,BRAM IJ Equity," 1,641 ", 658 , 732 ," 1,304 ", 223 , 110 , 177 , 151 ,1.0877,2.3519,0.3223,111.276,3.2879,5.7408,24.4157,17.0703,8.4056,21.0716,6.3541,0.7559,14.9309,5.347,3.9921
Indofood Sukses Makmur Tbk PT,04/22/2009,PEFIN,AA,Consumer Staples,Food,INDF IJ Equity," 39,591 "," 13,159 "," 18,579 "," 38,799 "," 5,048 "," 1,034 "," 2,685 ", 353 ,0.4399,0.8808,0.301,141.1908,3.6808,4.3605,23.1368,13.0095,2.666,13.125,2.9853,1.1198,14.58,17.6501,5.8283
Indofood Sukses Makmur Tbk PT,06/04/2004,PEFIN,AA,Consumer Staples,Food,INDF IJ Equity," 15,309 "," 4,757 "," 7,492 "," 17,871 "," 2,416 ", 603 ," 1,557 ", 942 ,0.9457,1.9088,0.5641,157.5139,3.1016,2.4262,24.9899,13.5165,3.3768,15.5606,3.9495,1.1696,10.1847,13.1306,5.4037
Indofood Sukses Makmur Tbk PT,05/03/2011,PEFIN,AA,Consumer Staples,Food,INDF IJ Equity," 47,378 "," 24,849 "," 14,313 "," 38,403 "," 7,772 "," 2,953 "," 6,910 "," 4,334 ",1.3763,2.0625,1.124,57.6018,1.8416,6.6332,32.4723,20.2379,7.6891,21.9249,6.7293,0.8752,15.0791,17.4366,4.8157
Indofood Sukses Makmur Tbk PT,04/04/2007,PEFIN,AA,Consumer Staples,Food,INDF IJ Equity," 16,267 "," 5,692 "," 6,431 "," 21,942 "," 2,516 ", 661 ," 1,542 "," 1,070 ",0.5989,1.1818,0.3699,112.9845,2.5566,3.0812,23.6092,11.4647,3.0135,14.1543,4.2585,1.4131,12.3162,14.748,5.9097
Indofood Sukses Makmur Tbk PT,05/03/2000,PEFIN,AA,Consumer Staples,Food,INDF IJ Equity," 10,638 "," 2,933 "," 5,692 "," 11,549 "," 2,572 "," 1,395 "," 1,943 "," 1,763 ",0.501,0.8871,0.3472,194.0989,2.2131,3.4773,31.8803,22.2709,12.0829,81.9532,12.8467,1.0632,12.7486,17.4146,6.1883
Indomobil Wahana Trada PT,09/08/2014,PEFIN,BBB,Consumer Discretionary,Retail,0794919D IJ Equity," 6,070 "," 1,667 "," 3,172 "," 11,420 ", 51 , 34 ,-895 ,"-1,343 ",0.2922,1.2012,0.1487,190.2907,62.2495,0.3014,7.1785,0.4463,0.2988,2.9886,0.5621,1.8811,8.9454,17.7488,4.8198
Indomobil Wahana Trada PT,02/12/2015,PEFIN,BBB,Consumer Discretionary,Retail,0794919D IJ Equity," 5,522 "," 1,585 "," 2,432 "," 10,451 ", 21 ,-7 , 663 , 416 ,0.4169,1.212,0.1817,153.3676,113.6013,0.0955,8.1861,0.2048,-0.0661,-0.5322,-0.1192,1.8031,9.4193,16.5858,4.7199
Indomobil Wahana Trada PT,02/10/2014,PEFIN,BBB,Consumer Discretionary,Retail,0794919D IJ Equity," 6,070 "," 1,667 "," 3,172 "," 11,420 ", 51 , 34 ,-895 ,"-1,343 ",0.2922,1.2012,0.1487,190.2907,62.2495,0.3014,7.1785,0.4463,0.2988,2.9886,0.5621,1.8811,8.9454,17.7488,4.8198
Indomobil Wahana Trada PT,05/27/2015,PEFIN,BB,Consumer Discretionary,Retail,0794919D IJ Equity," 5,522 "," 1,585 "," 2,432 "," 10,451 ", 21 ,-7 , 663 , 416 ,0.4169,1.212,0.1817,153.3676,113.6013,0.0955,8.1861,0.2048,-0.0661,-0.5322,-0.1192,1.8031,9.4193,16.5858,4.7199
Indonesian Paradise Property Tbk PT,06/07/2023,PEFIN,BBB,Consumer Discretionary,Lodging,INPP IJ Equity," 9,164 "," 5,740 "," 1,741 ", 956 , 294 , 28 , 412 , 301 ,1.0061,3.133,0.9156,30.3244,5.914,2.2531,60.3521,30.8008,2.9381,0.5396,0.3096,0.1054,6.174,16.2733,0.3179
Indonesian Paradise Property Tbk PT,09/04/2024,PEFIN,A,Consumer Discretionary,Lodging,INPP IJ Equity," 9,345 "," 5,928 "," 1,723 "," 1,105 ", 327 , 105 , 448 , 8 ,0.4447,1.915,0.3985,29.0575,5.2758,2.251,65.6912,29.5563,9.5049,1.9907,1.1346,0.1194,5.3192,20.32,0.2859
Indosat Tbk PT,02/02/2025,Fitch Nat,AAA,Communication Services,Telecommunications,ISAT IJ Equity," 114,387 "," 36,652 "," 54,866 "," 55,887 "," 26,427 "," 4,911 "," 19,120 "," 6,604 ",0.249,0.4798,0.1436,149.696,2.0762,5.916,59.3101,47.2859,8.7871,15.288,4.2869,0.4879,27.25,17.4481,152.4951
Indosat Tbk PT,02/02/2025,Fitch Nat,AAA,Communication Services,Telecommunications,ISAT IJ Equity," 114,387 "," 36,652 "," 54,866 "," 55,887 "," 26,427 "," 4,911 "," 19,120 "," 6,604 ",0.249,0.4798,0.1436,149.696,2.0762,5.916,59.3101,47.2859,8.7871,15.288,4.2869,0.4879,27.25,17.4481,152.4951
Indosat Tbk PT,12/22/2014,Fitch Nat,AAA,Communication Services,Telecommunications,ISAT IJ Equity," 54,521 "," 16,518 "," 27,870 "," 23,855 "," 10,243 ","-2,782 "," 8,446 ",-876 ,0.3336,0.5313,0.1655,168.732,2.7209,4.6542,58.2628,42.9385,-11.662,-15.9997,-5.0699,0.4347,34.8132,11.0773,224.854
Indosat Tbk PT,04/30/2012,Fitch Nat,AAA,Communication Services,Telecommunications,ISAT IJ Equity," 52,172 "," 18,816 "," 23,406 "," 20,577 "," 9,411 ", 835 ," 7,334 "," 1,286 ",0.3067,0.5505,0.1861,124.3939,2.4871,5.2765,63.1251,45.7351,4.0578,4.6115,1.5906,0.392,15.6708,13.7661,83.4846
Indosat Tbk PT,09/21/2021,Fitch Nat,AAA,Communication Services,Telecommunications,ISAT IJ Equity," 62,779 "," 12,913 "," 27,820 "," 27,926 "," 12,300 ",-717 ," 11,374 "," 4,023 ",0.1915,0.4235,0.0787,215.4377,2.2619,4.0562,56.436,44.0443,-2.5665,-5.8285,-1.1413,0.4447,19.2601,10.0624,351.5087
Indosat Tbk PT,09/21/2021,Fitch Nat,AAA,Communication Services,Telecommunications,ISAT IJ Equity," 62,779 "," 12,913 "," 27,820 "," 27,926 "," 12,300 ",-717 ," 11,374 "," 4,023 ",0.1915,0.4235,0.0787,215.4377,2.2619,4.0562,56.436,44.0443,-2.5665,-5.8285,-1.1413,0.4447,19.2601,10.0624,351.5087
Indosat Tbk PT,09/25/2014,PEFIN,AAA,Communication Services,Telecommunications,ISAT IJ Equity," 54,521 "," 16,518 "," 27,870 "," 23,855 "," 10,243 ","-2,782 "," 8,446 ",-876 ,0.3336,0.5313,0.1655,168.732,2.7209,4.6542,58.2628,42.9385,-11.662,-15.9997,-5.0699,0.4347,34.8132,11.0773,224.854
Indosat Tbk PT,09/25/2014,PEFIN,AAA,Communication Services,Telecommunications,ISAT IJ Equity," 54,521 "," 16,518 "," 27,870 "," 23,855 "," 10,243 ","-2,782 "," 8,446 ",-876 ,0.3336,0.5313,0.1655,168.732,2.7209,4.6542,58.2628,42.9385,-11.662,-15.9997,-5.0699,0.4347,34.8132,11.0773,224.854
Indosat Tbk PT,02/16/2022,Fitch Nat,AA,Communication Services,Telecommunications,ISAT IJ Equity," 63,397 "," 10,303 "," 33,864 "," 31,388 "," 20,500 "," 6,751 "," 11,233 "," 1,838 ",0.2029,0.4013,0.1322,328.6899,1.6519,6.8642,56.7352,65.3115,21.5076,64.1385,10.7007,0.4975,16.5453,13.695,468.9019
Indosat Tbk PT,02/16/2022,Fitch Nat,AA,Communication Services,Telecommunications,ISAT IJ Equity," 63,397 "," 10,303 "," 33,864 "," 31,388 "," 20,500 "," 6,751 "," 11,233 "," 1,838 ",0.2029,0.4013,0.1322,328.6899,1.6519,6.8642,56.7352,65.3115,21.5076,64.1385,10.7007,0.4975,16.5453,13.695,468.9019
Indosat Tbk PT,02/13/2023,Fitch Nat,AA,Communication Services,Telecommunications,ISAT IJ Equity," 113,657 "," 31,369 "," 55,984 "," 46,752 "," 24,271 "," 4,723 "," 15,916 "," 5,566 ",0.3301,0.5208,0.265,178.4712,2.3066,5.5956,54.7629,51.9149,10.1031,25.1758,5.3355,0.5281,23.1575,21.4464,462.853
Indosat Tbk PT,02/13/2023,Fitch Nat,AA,Communication Services,Telecommunications,ISAT IJ Equity," 113,657 "," 31,369 "," 55,984 "," 46,752 "," 24,271 "," 4,723 "," 15,916 "," 5,566 ",0.3301,0.5208,0.265,178.4712,2.3066,5.5956,54.7629,51.9149,10.1031,25.1758,5.3355,0.5281,23.1575,21.4464,462.853
Indosat Tbk PT,02/05/2001,PEFIN,AA,Communication Services,Telecommunications,ISAT IJ Equity," 7,314 "," 3,451 ", 157 ," 2,992 "," 1,663 "," 1,642 "," 1,439 "," 1,163 ",4.3338,4.8151,3.1787,4.5497,0.0944,88.2808,#N/A N/A,55.5664,54.8794,40.4551,25.1283,0.4579,0,3.4414,#N/A N/A
Indosiar Visual Mandiri Tbk PT,05/29/2003,PEFIN,A,Communication Services,Media,IDSR IJ Equity," 1,166 ", 669 , 320 , 980 , 832 , 205 , 236 , 146 ,2.3645,3.9912,0.9075,47.8132,0.3845,12.3417,#N/A N/A,84.9257,20.9243,36.1832,19.1115,0.9134,#N/A N/A,3.3102,#N/A N/A
Indosiar Visual Mandiri Tbk PT,06/18/2004,PEFIN,A,Communication Services,Media,IDSR IJ Equity," 1,511 ", 740 , 574 ," 1,008 ", 843 , 101 ,-1 ,-148 ,2.8649,5.476,1.3781,77.5105,0.681,10.927,#N/A N/A,83.6183,10.0055,14.3056,7.5314,0.7527,#N/A N/A,3.677,#N/A N/A
Industri Kereta Api Persero PT,05/09/2017,PEFIN,A,Industrials,Miscellaneous Manufactur,1518951D IJ Equity," 3,319 "," 1,399 "," 1,174 "," 1,881 ", 229 , 44 , 171 , 117 ,0.8068,1.3388,0.6969,83.9744,5.1193,1.9345,16.9905,12.1966,2.3151,4.9942,1.5401,0.6652,4.1848,17.4352,10.5774
Industri Kereta Api Persero PT,05/15/2018,PEFIN,A,Industrials,Miscellaneous Manufactur,1518951D IJ Equity," 5,910 "," 1,469 "," 1,993 "," 2,580 ", 283 , 69 ,-577 ,-755 ,0.5315,1.4944,0.5208,135.7205,7.0356,1.6464,16.6775,10.9806,2.6838,4.8618,1.5006,0.5591,6.4859,21.9546,10.409
Integra Indocabinet Tbk PT,12/06/2021,PEFIN,A,Consumer Discretionary,Home Furnishings,WOOD IJ Equity," 5,857 "," 2,960 "," 2,317 "," 2,969 ", 733 , 314 , 171 , 12 ,0.2863,1.3538,0.0159,78.2752,3.161,3.0295,33.5694,24.6904,10.5777,11.3186,5.6046,0.5298,12.7654,3.6749,1.0366
Integra Indocabinet Tbk PT,12/14/2023,PEFIN,A,Consumer Discretionary,Home Furnishings,WOOD IJ Equity," 6,956 "," 3,761 "," 2,771 "," 4,527 ", 529 , 178 , 19 ,-33 ,0.3391,2.4323,0.1463,73.6862,5.2408,2.1042,31.0969,11.6805,3.9225,4.8104,2.5813,0.6581,23.3392,8.5562,1.2186
Integra Indocabinet Tbk PT,12/01/2020,PEFIN,A,Consumer Discretionary,Home Furnishings,WOOD IJ Equity," 5,349 "," 2,608 "," 2,302 "," 2,136 ", 592 , 217 ,-406 ,-649 ,0.4051,1.278,0.0095,88.2892,3.8894,2.6976,34.8241,27.7107,10.1799,8.6355,4.3755,0.4298,14.4667,3.0758,0.8782
Inti Bangun Sejahtera Tbk PT,09/18/2017,PEFIN,A,Communication Services,Engineering&Construction,IBST IJ Equity," 5,456 "," 3,478 "," 1,176 ", 703 , 511 , 125 , 416 , 384 ,1.6487,2.5416,0.8741,33.8249,2.3004,4.2746,58.8074,72.7256,17.8175,3.8794,2.601,0.146,6.8775,2.8541,32.4663
Intiland Development Tbk PT,04/15/2019,PEFIN,BBB,Real Estate,Real Estate,DILD IJ Equity," 14,216 "," 6,516 "," 5,012 "," 2,553 ", 440 , 204 , 7 ,-38 ,0.3444,1.0101,0.2421,76.9202,11.3952,1.5164,39.4093,17.2307,7.979,3.5528,1.4914,0.1869,9.7462,7.7389,0.5961
Intiland Development Tbk PT,04/12/2018,PEFIN,BBB,Real Estate,Real Estate,DILD IJ Equity," 13,097 "," 6,311 "," 4,431 "," 2,203 ", 452 , 297 ,-502 ,-555 ,0.2246,0.8791,0.1827,70.2127,9.8089,1.8788,43.3883,20.5061,13.505,5.6113,2.3859,0.1767,8.0419,13.0446,0.5619
Intiland Development Tbk PT,05/27/2013,PEFIN,A,Real Estate,Real Estate,DILD IJ Equity," 6,092 "," 3,951 "," 1,006 "," 1,262 ", 326 , 181 , 211 , 137 ,0.2224,1.3127,0.1282,25.4513,3.0861,3.9837,39.3173,25.818,14.3672,4.7782,3.0775,0.2142,9.7547,4.9521,0.4737
Intiland Development Tbk PT,04/13/2016,PEFIN,A,Real Estate,Real Estate,DILD IJ Equity," 10,289 "," 4,771 "," 3,200 "," 2,201 ", 492 , 401 ,"-1,031 ","-1,082 ",0.1948,0.8904,0.1231,67.064,6.5086,5.4822,47.3813,22.3355,18.2415,8.8593,4.1612,0.2281,6.9869,12.5401,0.6379
Intraco Penta Tbk PT,08/03/2012,PEFIN,A,Industrials,Distribution/Wholesale,INTA IJ Equity," 3,738 ", 537 ," 1,217 "," 3,000 ", 578 , 134 , 869 , 74 ,0.3547,0.8397,0.1387,226.6989,2.1066,10.7259,17.4531,19.252,4.4514,28.3842,4.9716,1.1169,3.1728,8.141,4.2232
Intraco Penta Tbk PT,05/06/2013,PEFIN,A,Industrials,Distribution/Wholesale,INTA IJ Equity," 4,269 ", 501 ," 2,546 "," 2,593 ", 693 , 30 ,-402 ,"-1,012 ",0.1982,0.866,0.0421,508.6289,3.6718,7.1777,22.2171,26.7444,1.1413,5.6959,0.7391,0.6476,2.1245,5.5409,2.0674
J Resources Asia Pasific Tbk PT,09/17/2021,PEFIN,BBB,Materials,Mining,PSAB IJ Equity," 13,372 "," 5,206 "," 5,182 "," 3,611 "," 2,078 ",-91 , 647 ,-95 ,0.0552,0.6052,0.0552,99.5467,2.6114,3.9163,64.5299,57.5314,-2.5104,-2.0339,-0.6373,0.2539,5.4713,#N/A N/A,1.1924
J Resources Asia Pasific Tbk PT,07/04/2023,PEFIN,BBB,Materials,Mining,PSAB IJ Equity," 12,533 "," 5,907 "," 3,812 "," 1,489 ", 526 ,-324 ,-368 ,"-1,053 ",0.0337,0.4636,0.0337,64.5238,6.9455,1.2679,50.2659,35.2949,-21.7604,-6.9657,-2.6463,0.1216,2.621,#N/A N/A,1.1316
J Resources Asia Pasific Tbk PT,01/07/2022,PEFIN,BBB,Materials,Mining,PSAB IJ Equity," 11,973 "," 5,678 "," 3,181 "," 3,393 "," 1,175 ",-42 ," 1,393 ", 266 ,0.0409,0.6589,0.0409,56.0323,2.7198,2.5038,39.3801,34.6398,-1.2429,-0.9263,-0.3273,0.2633,4.286,#N/A N/A,2.2957
J Resources Asia Pasific Tbk PT,01/09/2023,PEFIN,BBB,Materials,Mining,PSAB IJ Equity," 12,533 "," 5,907 "," 3,812 "," 1,489 ", 526 ,-324 ,-368 ,"-1,053 ",0.0337,0.4636,0.0337,64.5238,6.9455,1.2679,50.2659,35.2949,-21.7604,-6.9657,-2.6463,0.1216,2.621,#N/A N/A,1.1316
J Resources Asia Pasific Tbk PT,12/01/2016,PEFIN,A,Materials,Mining,PSAB IJ Equity," 11,537 "," 4,431 "," 3,290 "," 3,840 "," 1,648 ", 305 ," 1,529 "," 1,113 ",0.0266,0.3065,0.0266,74.2441,1.9304,4.4309,51.9396,42.9202,7.9402,8.7358,2.6941,0.3393,3.9002,#N/A N/A,3.0109
J Resources Nusantara PT,06/08/2017,PEFIN,A,Materials,Mining,0616519D IJ Equity," 11,483 "," 4,605 "," 3,256 "," 3,127 "," 1,136 ", 284 , #N/A N/A , #N/A N/A ,0.0854,0.4945,0.0722,70.6977,2.8165,2.8995,59.0219,36.3091,9.072,7.4945,2.5493,0.281,3.7836,196.378,1.87
Jakarta International Hotels & Development Tbk PT,04/08/2003,PEFIN,WR,Consumer Discretionary,Lodging,JIHD IJ Equity," 4,685 "," 1,158 "," 1,853 ", 163 , 16 , 100 ,-36 ,-43 ,0.1889,1.977,0.1801,159.9973,113.2438,0.0817,69.6524,10.0298,61.3881,10.0339,2.1319,0.0347,5.6031,14.1101,0.0254
Jakarta Lingkar Baratsatu,06/13/2022,PEFIN,AA,Materials,Engineering&Construction,0795412D IJ Equity," 2,427 "," 1,596 ", 564 , 433 , 329 , 139 , 282 , 282 ,0.8048,0.8273,0.7825,35.3307,1.7141,2.9077,87.2877,76.0542,32.0808,8.9729,5.0774,0.1583,1.704,84.4534,#N/A N/A
Japfa Comfeed Indonesia Tbk PT,03/31/2022,Fitch Nat,WD,Consumer Staples,Agriculture,JPFA IJ Equity," 28,590 "," 13,103 "," 10,173 "," 44,878 "," 4,849 "," 2,023 ", 715 ,-646 ,0.486,2.0046,0.1536,77.6373,2.0979,7.309,17.8708,10.8045,4.5068,17.6559,7.4167,1.6457,16.1785,21.23,4.0185
Japfa Comfeed Indonesia Tbk PT,03/31/2008,PEFIN,BBB,Consumer Staples,Agriculture,JPFA IJ Equity," 4,043 ", 956 ," 2,123 "," 7,903 ", 596 , 181 , 32 ,-244 ,0.7045,2.4469,0.2784,222.1537,3.5657,5.7047,18.1686,7.5349,2.2885,26.0349,4.7186,2.0619,15.9612,16.8041,5.1102
Japfa Comfeed Indonesia Tbk PT,12/14/2016,Fitch Nat,AA,Consumer Staples,Agriculture,JPFA IJ Equity," 17,159 "," 6,110 "," 6,825 "," 25,023 "," 2,301 ", 468 ," 1,471 ", 762 ,0.3946,1.7943,0.1705,111.701,2.9663,3.3781,15.9574,9.1944,1.8712,9.0334,2.8448,1.5203,9.1285,20.4911,3.4129
Japfa Comfeed Indonesia Tbk PT,12/14/2016,Fitch Nat,AA,Consumer Staples,Agriculture,JPFA IJ Equity," 17,159 "," 6,110 "," 6,825 "," 25,023 "," 2,301 ", 468 ," 1,471 ", 762 ,0.3946,1.7943,0.1705,111.701,2.9663,3.3781,15.9574,9.1944,1.8712,9.0334,2.8448,1.5203,9.1285,20.4911,3.4129
Japfa Comfeed Indonesia Tbk PT,03/28/2023,Fitch Nat,A,Consumer Staples,Agriculture,JPFA IJ Equity," 32,691 "," 13,655 "," 12,867 "," 48,972 "," 3,779 "," 1,420 "," 1,439 ",-691 ,0.448,1.8063,0.1924,94.2283,3.4047,5.5781,15.6888,7.7168,2.8993,11.3673,4.634,1.5983,14.9905,20.6066,3.6198
Japfa Comfeed Indonesia Tbk PT,03/27/2019,Fitch Nat,A,Consumer Staples,Agriculture,JPFA IJ Equity," 23,038 "," 10,215 "," 6,091 "," 34,013 "," 4,868 "," 2,168 "," 1,966 ",-227 ,0.4026,1.7982,0.1574,59.625,1.2511,9.9982,21.1931,14.3123,6.3739,24.4909,10.0841,1.5821,8.4951,21.0386,3.3153
Japfa Comfeed Indonesia Tbk PT,03/27/2019,Fitch Nat,A,Consumer Staples,Agriculture,JPFA IJ Equity," 23,038 "," 10,215 "," 6,091 "," 34,013 "," 4,868 "," 2,168 "," 1,966 ",-227 ,0.4026,1.7982,0.1574,59.625,1.2511,9.9982,21.1931,14.3123,6.3739,24.4909,10.0841,1.5821,8.4951,21.0386,3.3153
Japfa Comfeed Indonesia Tbk PT,11/22/2011,Fitch Nat,A,Consumer Staples,Agriculture,JPFA IJ Equity," 6,981 "," 3,487 "," 2,256 "," 13,956 "," 1,765 ", 959 ," 1,115 ", 503 ,0.9592,2.6295,0.4829,64.6926,1.2783,8.3505,21.8488,12.6448,6.8729,37.0631,14.6984,2.1386,26.3468,17.8988,4.4504
Japfa Comfeed Indonesia Tbk PT,12/02/2011,Fitch Nat,A,Consumer Staples,Agriculture,JPFA IJ Equity," 6,981 "," 3,487 "," 2,256 "," 13,956 "," 1,765 ", 959 ," 1,115 ", 503 ,0.9592,2.6295,0.4829,64.6926,1.2783,8.3505,21.8488,12.6448,6.8729,37.0631,14.6984,2.1386,26.3468,17.8988,4.4504
Japfa Comfeed Indonesia Tbk PT,06/01/2015,PEFIN,A,Consumer Staples,Agriculture,JPFA IJ Equity," 15,759 "," 5,180 "," 7,239 "," 24,459 "," 1,757 ", 339 ," 1,587 ",-12 ,0.4114,1.7715,0.1586,139.7636,4.12,2.5313,14.0054,7.1838,1.3874,7.1389,2.2124,1.5946,14.4082,20.0483,3.7894
